dataset,model,image_id,ref_id,clean_eligible,clean_correct,reference_successes,reference_trials,reference_mean,lower_95,upper_95,interval_width
refl4,yoloworld,1001679176,6701,1,1,42,80,0.525,0.4102278413767706,0.6378664183228473,0.2276385769460767
refl4,yoloworld,151236,31622,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refl4,yoloworld,166073,33513,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refl4,yoloworld,225477,41229,0,0,0,0,0.0,0.0,0.0,0.0
refl4,yoloworld,258679,36370,1,1,41,80,0.5125,0.39810466870318556,0.625942518555561,0.22783784985237548
refl4,yoloworld,140360,35165,1,1,26,80,0.325,0.22445958517745324,0.4389370456044483,0.21447746042699506
refl4,yoloworld,457225,39273,1,0,62,80,0.775,0.6679136799387491,0.8608627895010682,0.19294910956231914
refl4,yoloworld,1001851403,12608,1,0,54,80,0.675,0.5610629543955516,0.7755404148225468,0.21447746042699511
refl4,yoloworld,550746,17790,1,1,66,80,0.825,0.7238459604789864,0.9008894901605713,0.17704352968158488
refl4,yoloworld,1000077514,9531,1,1,38,80,0.475,0.3621335816771527,0.5897721586232294,0.2276385769460767
refl4,yoloworld,394447,34896,1,1,36,80,0.45,0.33848638448981544,0.565326020905847,0.2268396364160316
refl4,yoloworld,136092,39688,1,1,70,80,0.875,0.7821108659305637,0.9383979034415657,0.15628703751100204
refl4,yoloworld,215563,28692,1,0,35,80,0.4375,0.3267639534337789,0.5530024286118197,0.2262384751780408
refl4,yoloworld,502971,24859,1,0,37,80,0.4625,0.3502764265383982,0.5775824719951649,0.2273060454567667
refl4,yoloworld,316671,35010,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refl4,yoloworld,135482,22829,1,1,78,80,0.975,0.9125928440694077,0.9969579138351904,0.08436506976578273
refl4,yoloworld,109553,44415,0,0,0,0,0.0,0.0,0.0,0.0
refl4,yoloworld,1000054487,5980,1,0,33,80,0.4125,0.30352459293759415,0.5281516595747955,0.22462706663720133
refl4,yoloworld,1002061736,14390,1,0,39,80,0.4875,0.37405748144443896,0.6018953312968145,0.22783784985237554
refl4,yoloworld,181475,20214,0,0,0,0,0.0,0.0,0.0,0.0
refl4,yoloworld,230570,43046,1,0,50,80,0.625,0.5096452355928875,0.7308068300531951,0.2211615944603076
refl4,yoloworld,1001383464,8845,1,0,9,80,0.1125,0.052751513145687524,0.20284659191699012,0.1500950787713026
refl4,yoloworld,1001867226,2605,0,0,0,0,0.0,0.0,0.0,0.0
refl4,yoloworld,1000906604,4325,0,0,0,0,0.0,0.0,0.0,0.0
refl4,yoloworld,1001886056,9475,1,0,52,80,0.65,0.5352031145206643,0.7533280635274648,0.21812494900680057
refl4,yoloworld,1001171509,16584,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refl4,yoloworld,501269,32349,0,0,0,0,0.0,0.0,0.0,0.0
refl4,yoloworld,1000046814,9609,1,0,29,80,0.3625,0.2578948953716181,0.47761272126480847,0.2197178258931904
refl4,yoloworld,313873,20389,0,0,0,0,0.0,0.0,0.0,0.0
refl4,yoloworld,149556,40105,1,0,51,80,0.6375,0.5223872787351916,0.7421051046283819,0.21971782589319022
refl4,yoloworld,1001041794,4105,1,0,47,80,0.5875,0.47184834042520446,0.6964754070624058,0.2246270666372014
refl4,yoloworld,1001416658,1128,1,1,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refl4,yoloworld,1001224114,16910,0,0,0,0,0.0,0.0,0.0,0.0
refl4,yoloworld,542391,29947,1,1,79,80,0.9875,0.9323122155360776,0.9996835774723672,0.06737136193628968
refl4,yoloworld,111889,31818,1,1,65,80,0.8125,0.7096721043523089,0.8910863118524706,0.18141420750016168
refl4,yoloworld,1001526293,1673,1,0,67,80,0.8375,0.7381631061748871,0.9105383582774708,0.17237525210258364
refl4,yoloworld,1000068754,1328,1,0,38,80,0.475,0.3621335816771527,0.5897721586232294,0.2276385769460767
refl4,yoloworld,1000013822,12032,0,0,0,0,0.0,0.0,0.0,0.0
refl4,yoloworld,1001390908,8535,1,0,63,80,0.7875,0.6817141914403442,0.8710635049024182,0.18934931346207406
refl4,yoloworld,1000442068,8104,1,1,67,80,0.8375,0.7381631061748871,0.9105383582774708,0.17237525210258364
refl4,yoloworld,522465,36205,1,0,80,80,1.0,0.9549359649323077,1.0,0.0450640350676923
refl4,yoloworld,1001763461,1867,0,0,0,0,0.0,0.0,0.0,0.0
refl4,yoloworld,388991,19712,1,0,51,80,0.6375,0.5223872787351916,0.7421051046283819,0.21971782589319022
refl4,yoloworld,156170,28484,0,0,0,0,0.0,0.0,0.0,0.0
refl4,yoloworld,1001518338,1715,1,0,64,80,0.8,0.6956311329945355,0.8811409135950147,0.18550978060047918
refl4,yoloworld,1001748237,5083,0,0,0,0,0.0,0.0,0.0,0.0
refl4,yoloworld,215201,20095,1,0,40,80,0.5,0.3860478833649093,0.6139521166350907,0.22790423327018144
refl4,yoloworld,1001172920,1159,1,1,57,80,0.7125,0.6004548866879794,0.8082395280280349,0.20778464134005548
refl4,yoloworld,258927,31623,0,0,0,0,0.0,0.0,0.0,0.0
