dataset,model,diagnostic_budget,scope,predictor,bin_lower,bin_upper,sample_count,mean_prediction,mean_reference_operational,calibration_gap
refl4,yoloworld,10,paired_complete_cases,coverage_aware_operational,0.5,0.6,74,0.5,0.491722972972973,0.008277027027026984
refl4,yoloworld,10,paired_complete_cases,coverage_aware_operational,0.6,0.7,95,0.6,0.5955263157894737,0.004473684210526296
refl4,yoloworld,10,paired_complete_cases,coverage_aware_operational,0.7,0.8,73,0.7000000000000001,0.6986301369863013,0.001369863013698791
refl4,yoloworld,10,paired_complete_cases,coverage_aware_operational,0.8,0.9,83,0.7999999999999999,0.7930722891566265,0.0069277108433734025
refl4,yoloworld,10,paired_complete_cases,coverage_aware_operational,0.9,1.0,281,0.9669039145907475,0.9365213523131674,0.030382562277580183
refl4,yoloworld,20,paired_complete_cases,complete_case_persistence,0.1,0.2,2,0.15833333333333333,0.16249999999999998,-0.004166666666666652
refl4,yoloworld,20,paired_complete_cases,complete_case_persistence,0.2,0.3,11,0.25823784059078175,0.30568181818181817,-0.04744397759103641
refl4,yoloworld,20,paired_complete_cases,complete_case_persistence,0.3,0.4,17,0.35227287130401314,0.3088235294117647,0.043449341892248416
refl4,yoloworld,20,paired_complete_cases,complete_case_persistence,0.4,0.5,10,0.4347601010101011,0.4125,0.02226010101010112
refl4,yoloworld,20,paired_complete_cases,complete_case_persistence,0.5,0.6,35,0.5431987771185031,0.4389285714285714,0.10427020568993167
refl4,yoloworld,20,paired_complete_cases,complete_case_persistence,0.6,0.7,40,0.6488561656566688,0.51875,0.13010616565666877
refl4,yoloworld,20,paired_complete_cases,complete_case_persistence,0.7,0.8,51,0.7481211976203782,0.5502450980392157,0.19787609958116248
refl4,yoloworld,20,paired_complete_cases,complete_case_persistence,0.8,0.9,81,0.8442945390872807,0.6290123456790123,0.21528219340826837
refl4,yoloworld,20,paired_complete_cases,complete_case_persistence,0.9,1.0,533,0.9885333022780091,0.7655253283302064,0.2230079739478027
refl4,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.1,0.2,17,0.13235294117647062,0.22058823529411764,-0.08823529411764702
refl4,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.2,0.3,44,0.2318181818181818,0.29346590909090914,-0.061647727272727326
refl4,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.3,0.4,51,0.3274509803921569,0.35808823529411754,-0.03063725490196062
refl4,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.4,0.5,69,0.42608695652173906,0.422463768115942,0.003623188405797062
refl4,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.5,0.6,90,0.525,0.5105555555555555,0.014444444444444482
refl4,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.6,0.7,85,0.6235294117647058,0.6283823529411766,-0.0048529411764708374
refl4,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.7,0.8,75,0.7280000000000001,0.7203333333333333,0.0076666666666668215
refl4,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.8,0.9,89,0.8258426966292133,0.8108146067415731,0.01502808988764015
refl4,yoloworld,20,paired_complete_cases,coverage_aware_operational,0.9,1.0,260,0.9694230769230769,0.9484134615384615,0.021009615384615432
refl4,yoloworld,40,paired_complete_cases,complete_case_persistence,0.1,0.2,2,0.16025641025641024,0.1375,0.02275641025641023
refl4,yoloworld,40,paired_complete_cases,complete_case_persistence,0.2,0.3,5,0.24786935286935288,0.215,0.032869352869352886
refl4,yoloworld,40,paired_complete_cases,complete_case_persistence,0.3,0.4,21,0.3487711362473561,0.31369047619047613,0.035080660056879986
refl4,yoloworld,40,paired_complete_cases,complete_case_persistence,0.4,0.5,14,0.44694298376159275,0.42142857142857143,0.02551441233302132
refl4,yoloworld,40,paired_complete_cases,complete_case_persistence,0.5,0.6,31,0.5455530175793187,0.4399193548387097,0.10563366274060904
refl4,yoloworld,40,paired_complete_cases,complete_case_persistence,0.6,0.7,41,0.6438978789691144,0.48628048780487804,0.1576173911642364
refl4,yoloworld,40,paired_complete_cases,complete_case_persistence,0.7,0.8,57,0.7491086599673665,0.5427631578947368,0.2063455020726297
refl4,yoloworld,40,paired_complete_cases,complete_case_persistence,0.8,0.9,73,0.8454777258606504,0.6554794520547944,0.189998273805856
refl4,yoloworld,40,paired_complete_cases,complete_case_persistence,0.9,1.0,537,0.9860866673094015,0.763733705772812,0.22235296153658957
refl4,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.0,0.1,3,0.05000000000000001,0.10416666666666667,-0.05416666666666666
refl4,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.1,0.2,13,0.15192307692307694,0.1769230769230769,-0.024999999999999967
refl4,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.2,0.3,33,0.24469696969696972,0.2761363636363637,-0.03143939393939396
refl4,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.3,0.4,81,0.33456790123456787,0.35709876543209873,-0.022530864197530864
refl4,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.4,0.5,65,0.4346153846153846,0.435,-0.00038461538461537215
refl4,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.5,0.6,89,0.5418539325842697,0.5396067415730337,0.0022471910112360494
refl4,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.6,0.7,82,0.635670731707317,0.6332317073170731,0.0024390243902439046
refl4,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.7,0.8,73,0.7410958904109589,0.7244863013698629,0.016609589041095996
refl4,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.8,0.9,96,0.8354166666666667,0.8244791666666668,0.010937499999999933
refl4,yoloworld,40,paired_complete_cases,coverage_aware_operational,0.9,1.0,246,0.9692073170731708,0.9569613821138212,0.012245934959349558
